order_id,transaction_date,item_id,item_name,category,price_kes
2956,2025-02-11,F10,Chicken Biryani,Indian,550
2956,2025-02-11,F09,Green Tea,Beverages,100
2956,2025-02-11,F02,French Fries,Fast Food,200
2957,2025-05-29,F04,Chicken Wings,Fast Food,500
2957,2025-05-29,F02,French Fries,Fast Food,200
2957,2025-05-29,F03,Soda,Beverages,100
2958,2025-04-16,F06,Garlic Bread,Italian,250
2959,2025-06-24,F01,Beef Burger,Fast Food,450
2959,2025-06-24,F02,French Fries,Fast Food,200
2959,2025-06-24,F03,Soda,Beverages,100
2960,2025-02-28,F05,Margherita Pizza,Italian,900
2961,2025-06-02,F01,Beef Burger,Fast Food,450
2962,2025-05-21,F04,Chicken Wings,Fast Food,500
2962,2025-05-21,F15,Ice Cream,Dessert,250
2963,2025-04-08,F04,Chicken Wings,Fast Food,500
2963,2025-04-08,F02,French Fries,Fast Food,200
2963,2025-04-08,F03,Soda,Beverages,100
2963,2025-04-08,F07,California Roll Sushi,Japanese,700
2964,2025-01-13,F09,Green Tea,Beverages,100
2965,2025-04-24,F05,Margherita Pizza,Italian,900
2965,2025-04-24,F06,Garlic Bread,Italian,250
2965,2025-04-24,F14,Chocolate Cake,Dessert,300
2966,2025-05-22,F04,Chicken Wings,Fast Food,500
2967,2025-02-15,F10,Chicken Biryani,Indian,550
2967,2025-02-15,F11,Raita,Indian,100
2967,2025-02-15,F12,Naan Bread,Indian,80
2968,2025-01-28,F07,California Roll Sushi,Japanese,700
2968,2025-01-28,F08,Miso Soup,Japanese,150
2968,2025-01-28,F09,Green Tea,Beverages,100
2969,2025-03-02,F09,Green Tea,Beverages,100
2969,2025-03-02,F10,Chicken Biryani,Indian,550
2969,2025-03-02,F05,Margherita Pizza,Italian,900
2969,2025-03-02,F13,Chapati,Local,50
2970,2025-06-06,F01,Beef Burger,Fast Food,450
2970,2025-06-06,F02,French Fries,Fast Food,200
2970,2025-06-06,F03,Soda,Beverages,100
2970,2025-06-06,F15,Ice Cream,Dessert,250
2971,2025-05-28,F06,Garlic Bread,Italian,250
2971,2025-05-28,F13,Chapati,Local,50
2971,2025-05-28,F03,Soda,Beverages,100
2972,2025-06-02,F04,Chicken Wings,Fast Food,500
2973,2025-05-28,F06,Garlic Bread,Italian,250
2973,2025-05-28,F11,Raita,Indian,100
2973,2025-05-28,F14,Chocolate Cake,Dessert,300
2974,2025-02-17,F04,Chicken Wings,Fast Food,500
2974,2025-02-17,F08,Miso Soup,Japanese,150
2975,2025-06-18,F07,California Roll Sushi,Japanese,700
2975,2025-06-18,F08,Miso Soup,Japanese,150
2975,2025-06-18,F15,Ice Cream,Dessert,250
2976,2025-03-03,F01,Beef Burger,Fast Food,450
2976,2025-03-03,F02,French Fries,Fast Food,200
2976,2025-03-03,F03,Soda,Beverages,100
2977,2025-03-19,F06,Garlic Bread,Italian,250
2977,2025-03-19,F12,Naan Bread,Indian,80
2977,2025-03-19,F14,Chocolate Cake,Dessert,300
2978,2025-04-15,F10,Chicken Biryani,Indian,550
2978,2025-04-15,F11,Raita,Indian,100
2978,2025-04-15,F12,Naan Bread,Indian,80
2979,2025-04-10,F05,Margherita Pizza,Italian,900
2979,2025-04-10,F06,Garlic Bread,Italian,250
2980,2025-01-08,F07,California Roll Sushi,Japanese,700
2980,2025-01-08,F05,Margherita Pizza,Italian,900
2981,2025-06-28,F07,California Roll Sushi,Japanese,700
2982,2025-05-07,F01,Beef Burger,Fast Food,450
2982,2025-05-07,F02,French Fries,Fast Food,200
2983,2025-06-15,F09,Green Tea,Beverages,100
2984,2025-02-23,F15,Ice Cream,Dessert,250
2984,2025-02-23,F08,Miso Soup,Japanese,150
2984,2025-02-23,F14,Chocolate Cake,Dessert,300
2985,2025-01-03,F01,Beef Burger,Fast Food,450
2985,2025-01-03,F02,French Fries,Fast Food,200
2985,2025-01-03,F03,Soda,Beverages,100
2986,2025-01-16,F01,Beef Burger,Fast Food,450
2986,2025-01-16,F02,French Fries,Fast Food,200
2987,2025-02-11,F01,Beef Burger,Fast Food,450
2987,2025-02-11,F02,French Fries,Fast Food,200
2987,2025-02-11,F03,Soda,Beverages,100
2988,2025-01-13,F08,Miso Soup,Japanese,150
2989,2025-01-21,F08,Miso Soup,Japanese,150
2990,2025-03-16,F09,Green Tea,Beverages,100
2990,2025-03-16,F12,Naan Bread,Indian,80
2990,2025-03-16,F06,Garlic Bread,Italian,250
2990,2025-03-16,F08,Miso Soup,Japanese,150
2991,2025-06-28,F02,French Fries,Fast Food,200
2991,2025-06-28,F03,Soda,Beverages,100
2991,2025-06-28,F11,Raita,Indian,100
2992,2025-02-10,F09,Green Tea,Beverages,100
2992,2025-02-10,F06,Garlic Bread,Italian,250
2992,2025-02-10,F03,Soda,Beverages,100
2992,2025-02-10,F15,Ice Cream,Dessert,250
2993,2025-05-18,F14,Chocolate Cake,Dessert,300
2993,2025-05-18,F01,Beef Burger,Fast Food,450
2993,2025-05-18,F10,Chicken Biryani,Indian,550
2993,2025-05-18,F03,Soda,Beverages,100
2994,2025-05-26,F06,Garlic Bread,Italian,250
2994,2025-05-26,F13,Chapati,Local,50
2995,2025-05-23,F08,Miso Soup,Japanese,150
2996,2025-01-23,F05,Margherita Pizza,Italian,900
2996,2025-01-23,F06,Garlic Bread,Italian,250
2996,2025-01-23,F03,Soda,Beverages,100
2997,2025-02-28,F05,Margherita Pizza,Italian,900
2997,2025-02-28,F07,California Roll Sushi,Japanese,700
2997,2025-02-28,F14,Chocolate Cake,Dessert,300
2997,2025-02-28,F06,Garlic Bread,Italian,250
2998,2025-01-27,F05,Margherita Pizza,Italian,900
2998,2025-01-27,F06,Garlic Bread,Italian,250
2998,2025-01-27,F03,Soda,Beverages,100
2999,2025-04-23,F07,California Roll Sushi,Japanese,700
2999,2025-04-23,F03,Soda,Beverages,100
2999,2025-04-23,F06,Garlic Bread,Italian,250
3000,2025-02-11,F04,Chicken Wings,Fast Food,500
3000,2025-02-11,F02,French Fries,Fast Food,200
3000,2025-02-11,F07,California Roll Sushi,Japanese,700
3001,2025-05-17,F04,Chicken Wings,Fast Food,500
3001,2025-05-17,F02,French Fries,Fast Food,200
3002,2025-01-23,F07,California Roll Sushi,Japanese,700
3002,2025-01-23,F08,Miso Soup,Japanese,150
3002,2025-01-23,F09,Green Tea,Beverages,100
3003,2025-04-20,F15,Ice Cream,Dessert,250
3003,2025-04-20,F04,Chicken Wings,Fast Food,500
3003,2025-04-20,F08,Miso Soup,Japanese,150
3004,2025-03-23,F10,Chicken Biryani,Indian,550
3004,2025-03-23,F07,California Roll Sushi,Japanese,700
3004,2025-03-23,F11,Raita,Indian,100
3005,2025-04-27,F01,Beef Burger,Fast Food,450
3006,2025-06-14,F10,Chicken Biryani,Indian,550
3006,2025-06-14,F11,Raita,Indian,100
3006,2025-06-14,F12,Naan Bread,Indian,80
3006,2025-06-14,F15,Ice Cream,Dessert,250
3007,2025-06-27,F01,Beef Burger,Fast Food,450
3007,2025-06-27,F02,French Fries,Fast Food,200
3007,2025-06-27,F03,Soda,Beverages,100
3007,2025-06-27,F15,Ice Cream,Dessert,250
3008,2025-03-27,F04,Chicken Wings,Fast Food,500
3008,2025-03-27,F02,French Fries,Fast Food,200
3008,2025-03-27,F03,Soda,Beverages,100
3009,2025-05-16,F05,Margherita Pizza,Italian,900
3009,2025-05-16,F06,Garlic Bread,Italian,250
3009,2025-05-16,F03,Soda,Beverages,100
3010,2025-03-29,F02,French Fries,Fast Food,200
3011,2025-05-27,F06,Garlic Bread,Italian,250
3011,2025-05-27,F12,Naan Bread,Indian,80
3011,2025-05-27,F01,Beef Burger,Fast Food,450
3011,2025-05-27,F15,Ice Cream,Dessert,250
3012,2025-01-09,F10,Chicken Biryani,Indian,550
3012,2025-01-09,F11,Raita,Indian,100
3012,2025-01-09,F12,Naan Bread,Indian,80
3013,2025-06-24,F01,Beef Burger,Fast Food,450
3013,2025-06-24,F02,French Fries,Fast Food,200
3013,2025-06-24,F03,Soda,Beverages,100
3014,2025-03-25,F08,Miso Soup,Japanese,150
3015,2025-03-22,F09,Green Tea,Beverages,100
3016,2025-05-01,F07,California Roll Sushi,Japanese,700
3016,2025-05-01,F08,Miso Soup,Japanese,150
3016,2025-05-01,F09,Green Tea,Beverages,100
3017,2025-05-05,F07,California Roll Sushi,Japanese,700
3018,2025-02-23,F11,Raita,Indian,100
3018,2025-02-23,F14,Chocolate Cake,Dessert,300
3018,2025-02-23,F07,California Roll Sushi,Japanese,700
3018,2025-02-23,F13,Chapati,Local,50
3019,2025-04-10,F05,Margherita Pizza,Italian,900
3019,2025-04-10,F06,Garlic Bread,Italian,250
3020,2025-03-04,F05,Margherita Pizza,Italian,900
3020,2025-03-04,F06,Garlic Bread,Italian,250
3021,2025-05-10,F05,Margherita Pizza,Italian,900
3021,2025-05-10,F06,Garlic Bread,Italian,250
3021,2025-05-10,F14,Chocolate Cake,Dessert,300
3022,2025-05-04,F11,Raita,Indian,100
3023,2025-04-02,F07,California Roll Sushi,Japanese,700
3023,2025-04-02,F08,Miso Soup,Japanese,150
3023,2025-04-02,F09,Green Tea,Beverages,100
3024,2025-04-21,F04,Chicken Wings,Fast Food,500
3024,2025-04-21,F10,Chicken Biryani,Indian,550
3024,2025-04-21,F05,Margherita Pizza,Italian,900
3025,2025-06-08,F05,Margherita Pizza,Italian,900
3026,2025-05-19,F05,Margherita Pizza,Italian,900
3026,2025-05-19,F06,Garlic Bread,Italian,250
3027,2025-06-29,F02,French Fries,Fast Food,200
3028,2025-02-02,F13,Chapati,Local,50
3029,2025-06-25,F06,Garlic Bread,Italian,250
3029,2025-06-25,F11,Raita,Indian,100
3029,2025-06-25,F01,Beef Burger,Fast Food,450
3029,2025-06-25,F14,Chocolate Cake,Dessert,300
3030,2025-05-19,F07,California Roll Sushi,Japanese,700
3030,2025-05-19,F08,Miso Soup,Japanese,150
3030,2025-05-19,F15,Ice Cream,Dessert,250
3031,2025-01-17,F07,California Roll Sushi,Japanese,700
3031,2025-01-17,F15,Ice Cream,Dessert,250
3031,2025-01-17,F12,Naan Bread,Indian,80
3032,2025-05-21,F07,California Roll Sushi,Japanese,700
3032,2025-05-21,F01,Beef Burger,Fast Food,450
3032,2025-05-21,F13,Chapati,Local,50
3033,2025-06-12,F05,Margherita Pizza,Italian,900
3033,2025-06-12,F06,Garlic Bread,Italian,250
3034,2025-02-17,F15,Ice Cream,Dessert,250
3034,2025-02-17,F01,Beef Burger,Fast Food,450
3034,2025-02-17,F03,Soda,Beverages,100
3034,2025-02-17,F14,Chocolate Cake,Dessert,300
3035,2025-02-03,F05,Margherita Pizza,Italian,900
3035,2025-02-03,F06,Garlic Bread,Italian,250
3035,2025-02-03,F15,Ice Cream,Dessert,250
3036,2025-02-16,F13,Chapati,Local,50
3036,2025-02-16,F12,Naan Bread,Indian,80
3037,2025-04-06,F01,Beef Burger,Fast Food,450
3037,2025-04-06,F02,French Fries,Fast Food,200
3038,2025-04-11,F15,Ice Cream,Dessert,250
3039,2025-05-14,F02,French Fries,Fast Food,200
3040,2025-06-22,F04,Chicken Wings,Fast Food,500
3040,2025-06-22,F13,Chapati,Local,50
3041,2025-01-15,F12,Naan Bread,Indian,80
3041,2025-01-15,F02,French Fries,Fast Food,200
3041,2025-01-15,F13,Chapati,Local,50
3042,2025-02-20,F15,Ice Cream,Dessert,250
3042,2025-02-20,F12,Naan Bread,Indian,80
3042,2025-02-20,F14,Chocolate Cake,Dessert,300
3042,2025-02-20,F09,Green Tea,Beverages,100
3043,2025-01-20,F05,Margherita Pizza,Italian,900
3043,2025-01-20,F06,Garlic Bread,Italian,250
3043,2025-01-20,F14,Chocolate Cake,Dessert,300
3044,2025-01-28,F04,Chicken Wings,Fast Food,500
3044,2025-01-28,F02,French Fries,Fast Food,200
3044,2025-01-28,F03,Soda,Beverages,100
3045,2025-03-14,F07,California Roll Sushi,Japanese,700
3045,2025-03-14,F09,Green Tea,Beverages,100
3045,2025-03-14,F05,Margherita Pizza,Italian,900
3045,2025-03-14,F15,Ice Cream,Dessert,250
3046,2025-06-21,F14,Chocolate Cake,Dessert,300
3046,2025-06-21,F07,California Roll Sushi,Japanese,700
3046,2025-06-21,F09,Green Tea,Beverages,100
3047,2025-01-20,F15,Ice Cream,Dessert,250
3048,2025-01-04,F07,California Roll Sushi,Japanese,700
3048,2025-01-04,F08,Miso Soup,Japanese,150
3049,2025-01-26,F05,Margherita Pizza,Italian,900
3049,2025-01-26,F06,Garlic Bread,Italian,250
3050,2025-01-07,F02,French Fries,Fast Food,200
3051,2025-03-04,F07,California Roll Sushi,Japanese,700
3051,2025-03-04,F08,Miso Soup,Japanese,150
3051,2025-03-04,F14,Chocolate Cake,Dessert,300
3052,2025-03-09,F15,Ice Cream,Dessert,250
3052,2025-03-09,F08,Miso Soup,Japanese,150
3052,2025-03-09,F10,Chicken Biryani,Indian,550
3052,2025-03-09,F05,Margherita Pizza,Italian,900
3052,2025-03-09,F14,Chocolate Cake,Dessert,300
3053,2025-02-03,F04,Chicken Wings,Fast Food,500
3053,2025-02-03,F01,Beef Burger,Fast Food,450
3053,2025-02-03,F05,Margherita Pizza,Italian,900
3053,2025-02-03,F06,Garlic Bread,Italian,250
3054,2025-02-06,F01,Beef Burger,Fast Food,450
3054,2025-02-06,F02,French Fries,Fast Food,200
3054,2025-02-06,F03,Soda,Beverages,100
3055,2025-03-10,F04,Chicken Wings,Fast Food,500
3055,2025-03-10,F02,French Fries,Fast Food,200
3055,2025-03-10,F14,Chocolate Cake,Dessert,300
3056,2025-05-19,F05,Margherita Pizza,Italian,900
3056,2025-05-19,F06,Garlic Bread,Italian,250
3056,2025-05-19,F14,Chocolate Cake,Dessert,300
3057,2025-06-07,F05,Margherita Pizza,Italian,900
3057,2025-06-07,F06,Garlic Bread,Italian,250
3058,2025-04-13,F05,Margherita Pizza,Italian,900
3058,2025-04-13,F06,Garlic Bread,Italian,250
3058,2025-04-13,F03,Soda,Beverages,100
3059,2025-06-26,F05,Margherita Pizza,Italian,900
3059,2025-06-26,F06,Garlic Bread,Italian,250
3059,2025-06-26,F03,Soda,Beverages,100
3060,2025-02-15,F07,California Roll Sushi,Japanese,700
3061,2025-05-15,F13,Chapati,Local,50
3061,2025-05-15,F15,Ice Cream,Dessert,250
3061,2025-05-15,F02,French Fries,Fast Food,200
3061,2025-05-15,F03,Soda,Beverages,100
3062,2025-04-19,F08,Miso Soup,Japanese,150
3063,2025-01-26,F11,Raita,Indian,100
3063,2025-01-26,F10,Chicken Biryani,Indian,550
3063,2025-01-26,F15,Ice Cream,Dessert,250
3064,2025-04-28,F07,California Roll Sushi,Japanese,700
3064,2025-04-28,F08,Miso Soup,Japanese,150
3065,2025-04-26,F08,Miso Soup,Japanese,150
3065,2025-04-26,F01,Beef Burger,Fast Food,450
3065,2025-04-26,F05,Margherita Pizza,Italian,900
3066,2025-02-18,F05,Margherita Pizza,Italian,900
3066,2025-02-18,F06,Garlic Bread,Italian,250
3067,2025-05-21,F10,Chicken Biryani,Indian,550
3068,2025-05-11,F10,Chicken Biryani,Indian,550
3068,2025-05-11,F11,Raita,Indian,100
3068,2025-05-11,F12,Naan Bread,Indian,80
3069,2025-03-23,F08,Miso Soup,Japanese,150
3069,2025-03-23,F15,Ice Cream,Dessert,250
3069,2025-03-23,F10,Chicken Biryani,Indian,550
3070,2025-03-02,F11,Raita,Indian,100
3071,2025-02-11,F12,Naan Bread,Indian,80
3071,2025-02-11,F04,Chicken Wings,Fast Food,500
3071,2025-02-11,F02,French Fries,Fast Food,200
3071,2025-02-11,F10,Chicken Biryani,Indian,550
3072,2025-01-05,F11,Raita,Indian,100
3072,2025-01-05,F09,Green Tea,Beverages,100
3072,2025-01-05,F13,Chapati,Local,50
3072,2025-01-05,F14,Chocolate Cake,Dessert,300
3073,2025-02-03,F10,Chicken Biryani,Indian,550
3073,2025-02-03,F11,Raita,Indian,100
3073,2025-02-03,F12,Naan Bread,Indian,80
3073,2025-02-03,F13,Chapati,Local,50
3074,2025-03-17,F06,Garlic Bread,Italian,250
3075,2025-03-20,F14,Chocolate Cake,Dessert,300
3076,2025-04-24,F07,California Roll Sushi,Japanese,700
3076,2025-04-24,F08,Miso Soup,Japanese,150
3077,2025-02-13,F04,Chicken Wings,Fast Food,500
3077,2025-02-13,F14,Chocolate Cake,Dessert,300
3078,2025-01-06,F05,Margherita Pizza,Italian,900
3078,2025-01-06,F06,Garlic Bread,Italian,250
3078,2025-01-06,F14,Chocolate Cake,Dessert,300
3079,2025-02-05,F05,Margherita Pizza,Italian,900
3079,2025-02-05,F06,Garlic Bread,Italian,250
3080,2025-03-13,F09,Green Tea,Beverages,100
3081,2025-05-24,F15,Ice Cream,Dessert,250
3082,2025-04-10,F05,Margherita Pizza,Italian,900
3082,2025-04-10,F06,Garlic Bread,Italian,250
3083,2025-02-23,F10,Chicken Biryani,Indian,550
3083,2025-02-23,F11,Raita,Indian,100
3083,2025-02-23,F12,Naan Bread,Indian,80
3084,2025-06-06,F07,California Roll Sushi,Japanese,700
3084,2025-06-06,F08,Miso Soup,Japanese,150
3085,2025-04-16,F01,Beef Burger,Fast Food,450
3085,2025-04-16,F02,French Fries,Fast Food,200
3086,2025-05-09,F10,Chicken Biryani,Indian,550
3087,2025-03-15,F05,Margherita Pizza,Italian,900
3088,2025-06-10,F11,Raita,Indian,100
3089,2025-04-15,F01,Beef Burger,Fast Food,450
3089,2025-04-15,F02,French Fries,Fast Food,200
3089,2025-04-15,F03,Soda,Beverages,100
3090,2025-03-07,F10,Chicken Biryani,Indian,550
3090,2025-03-07,F11,Raita,Indian,100
3090,2025-03-07,F12,Naan Bread,Indian,80
3091,2025-01-01,F04,Chicken Wings,Fast Food,500
3091,2025-01-01,F02,French Fries,Fast Food,200
3092,2025-06-09,F07,California Roll Sushi,Japanese,700
3092,2025-06-09,F08,Miso Soup,Japanese,150
3092,2025-06-09,F09,Green Tea,Beverages,100
3093,2025-03-23,F02,French Fries,Fast Food,200
3093,2025-03-23,F15,Ice Cream,Dessert,250
3094,2025-06-06,F04,Chicken Wings,Fast Food,500
3095,2025-03-10,F10,Chicken Biryani,Indian,550
3095,2025-03-10,F11,Raita,Indian,100
3095,2025-03-10,F12,Naan Bread,Indian,80
3096,2025-04-03,F05,Margherita Pizza,Italian,900
3097,2025-05-08,F14,Chocolate Cake,Dessert,300
3098,2025-02-02,F04,Chicken Wings,Fast Food,500
3098,2025-02-02,F02,French Fries,Fast Food,200
3098,2025-02-02,F03,Soda,Beverages,100
3099,2025-02-18,F07,California Roll Sushi,Japanese,700
3099,2025-02-18,F10,Chicken Biryani,Indian,550
3099,2025-02-18,F03,Soda,Beverages,100
3100,2025-04-25,F07,California Roll Sushi,Japanese,700
3100,2025-04-25,F08,Miso Soup,Japanese,150
3101,2025-04-07,F07,California Roll Sushi,Japanese,700
3101,2025-04-07,F08,Miso Soup,Japanese,150
3102,2025-02-19,F01,Beef Burger,Fast Food,450
3102,2025-02-19,F02,French Fries,Fast Food,200
3102,2025-02-19,F03,Soda,Beverages,100
3103,2025-05-31,F10,Chicken Biryani,Indian,550
3103,2025-05-31,F11,Raita,Indian,100
3103,2025-05-31,F12,Naan Bread,Indian,80
3104,2025-01-05,F01,Beef Burger,Fast Food,450
3104,2025-01-05,F02,French Fries,Fast Food,200
3104,2025-01-05,F03,Soda,Beverages,100
3105,2025-03-20,F01,Beef Burger,Fast Food,450
3105,2025-03-20,F02,French Fries,Fast Food,200
3105,2025-03-20,F03,Soda,Beverages,100
3106,2025-02-02,F06,Garlic Bread,Italian,250
3107,2025-04-15,F01,Beef Burger,Fast Food,450
3107,2025-04-15,F02,French Fries,Fast Food,200
3107,2025-04-15,F14,Chocolate Cake,Dessert,300
3108,2025-02-02,F14,Chocolate Cake,Dessert,300
3108,2025-02-02,F09,Green Tea,Beverages,100
3108,2025-02-02,F02,French Fries,Fast Food,200
3108,2025-02-02,F15,Ice Cream,Dessert,250
3109,2025-01-10,F08,Miso Soup,Japanese,150
3109,2025-01-10,F09,Green Tea,Beverages,100
3109,2025-01-10,F13,Chapati,Local,50
3110,2025-03-20,F11,Raita,Indian,100
3110,2025-03-20,F02,French Fries,Fast Food,200
3111,2025-06-21,F12,Naan Bread,Indian,80
3112,2025-01-21,F04,Chicken Wings,Fast Food,500
3112,2025-01-21,F02,French Fries,Fast Food,200
3113,2025-05-19,F12,Naan Bread,Indian,80
3113,2025-05-19,F08,Miso Soup,Japanese,150
3113,2025-05-19,F10,Chicken Biryani,Indian,550
3114,2025-06-21,F05,Margherita Pizza,Italian,900
3114,2025-06-21,F06,Garlic Bread,Italian,250
3114,2025-06-21,F03,Soda,Beverages,100
3115,2025-04-30,F02,French Fries,Fast Food,200
3115,2025-04-30,F06,Garlic Bread,Italian,250
3115,2025-04-30,F15,Ice Cream,Dessert,250
3115,2025-04-30,F14,Chocolate Cake,Dessert,300
3116,2025-01-03,F05,Margherita Pizza,Italian,900
3117,2025-01-25,F13,Chapati,Local,50
3118,2025-02-13,F04,Chicken Wings,Fast Food,500
3118,2025-02-13,F02,French Fries,Fast Food,200
3119,2025-04-11,F15,Ice Cream,Dessert,250
3120,2025-01-31,F01,Beef Burger,Fast Food,450
3120,2025-01-31,F02,French Fries,Fast Food,200
3121,2025-03-31,F04,Chicken Wings,Fast Food,500
3121,2025-03-31,F02,French Fries,Fast Food,200
3122,2025-01-08,F05,Margherita Pizza,Italian,900
3122,2025-01-08,F06,Garlic Bread,Italian,250
3122,2025-01-08,F03,Soda,Beverages,100
3123,2025-05-27,F07,California Roll Sushi,Japanese,700
3123,2025-05-27,F08,Miso Soup,Japanese,150
3123,2025-05-27,F09,Green Tea,Beverages,100
3123,2025-05-27,F15,Ice Cream,Dessert,250
3124,2025-02-23,F12,Naan Bread,Indian,80
3124,2025-02-23,F01,Beef Burger,Fast Food,450
3124,2025-02-23,F05,Margherita Pizza,Italian,900
3124,2025-02-23,F11,Raita,Indian,100
3124,2025-02-23,F14,Chocolate Cake,Dessert,300
3125,2025-03-26,F05,Margherita Pizza,Italian,900
3125,2025-03-26,F06,Garlic Bread,Italian,250
3125,2025-03-26,F03,Soda,Beverages,100
3125,2025-03-26,F14,Chocolate Cake,Dessert,300
3126,2025-06-14,F10,Chicken Biryani,Indian,550
3126,2025-06-14,F11,Raita,Indian,100
3126,2025-06-14,F12,Naan Bread,Indian,80
3126,2025-06-14,F15,Ice Cream,Dessert,250
3127,2025-06-19,F07,California Roll Sushi,Japanese,700
3127,2025-06-19,F01,Beef Burger,Fast Food,450
3127,2025-06-19,F11,Raita,Indian,100
3128,2025-04-24,F01,Beef Burger,Fast Food,450
3128,2025-04-24,F02,French Fries,Fast Food,200
3129,2025-06-22,F09,Green Tea,Beverages,100
3129,2025-06-22,F04,Chicken Wings,Fast Food,500
3130,2025-01-21,F14,Chocolate Cake,Dessert,300
3130,2025-01-21,F06,Garlic Bread,Italian,250
3130,2025-01-21,F05,Margherita Pizza,Italian,900
3131,2025-01-01,F04,Chicken Wings,Fast Food,500
3131,2025-01-01,F02,French Fries,Fast Food,200
3131,2025-01-01,F03,Soda,Beverages,100
3132,2025-04-14,F05,Margherita Pizza,Italian,900
3132,2025-04-14,F06,Garlic Bread,Italian,250
3132,2025-04-14,F07,California Roll Sushi,Japanese,700
3133,2025-06-06,F10,Chicken Biryani,Indian,550
3133,2025-06-06,F11,Raita,Indian,100
3133,2025-06-06,F12,Naan Bread,Indian,80
3134,2025-05-23,F04,Chicken Wings,Fast Food,500
3135,2025-04-04,F01,Beef Burger,Fast Food,450
3136,2025-06-19,F01,Beef Burger,Fast Food,450
3136,2025-06-19,F02,French Fries,Fast Food,200
3137,2025-01-16,F05,Margherita Pizza,Italian,900
3137,2025-01-16,F06,Garlic Bread,Italian,250
3138,2025-06-10,F07,California Roll Sushi,Japanese,700
3138,2025-06-10,F08,Miso Soup,Japanese,150
3139,2025-02-16,F14,Chocolate Cake,Dessert,300
3139,2025-02-16,F01,Beef Burger,Fast Food,450
3139,2025-02-16,F06,Garlic Bread,Italian,250
3139,2025-02-16,F03,Soda,Beverages,100
3140,2025-02-10,F10,Chicken Biryani,Indian,550
3140,2025-02-10,F11,Raita,Indian,100
3140,2025-02-10,F12,Naan Bread,Indian,80
3140,2025-02-10,F07,California Roll Sushi,Japanese,700
3141,2025-02-12,F05,Margherita Pizza,Italian,900
3141,2025-02-12,F06,Garlic Bread,Italian,250
3142,2025-06-19,F01,Beef Burger,Fast Food,450
3142,2025-06-19,F02,French Fries,Fast Food,200
3142,2025-06-19,F03,Soda,Beverages,100
3143,2025-01-10,F05,Margherita Pizza,Italian,900
3143,2025-01-10,F02,French Fries,Fast Food,200
3143,2025-01-10,F15,Ice Cream,Dessert,250
3144,2025-05-26,F10,Chicken Biryani,Indian,550
3144,2025-05-26,F11,Raita,Indian,100
3144,2025-05-26,F12,Naan Bread,Indian,80
3144,2025-05-26,F15,Ice Cream,Dessert,250
3145,2025-02-06,F12,Naan Bread,Indian,80
3145,2025-02-06,F03,Soda,Beverages,100
3146,2025-01-27,F05,Margherita Pizza,Italian,900
3146,2025-01-27,F06,Garlic Bread,Italian,250
3146,2025-01-27,F03,Soda,Beverages,100
3147,2025-03-05,F02,French Fries,Fast Food,200
3147,2025-03-05,F06,Garlic Bread,Italian,250
3147,2025-03-05,F10,Chicken Biryani,Indian,550
3148,2025-03-14,F05,Margherita Pizza,Italian,900
3148,2025-03-14,F06,Garlic Bread,Italian,250
3148,2025-03-14,F03,Soda,Beverages,100
3149,2025-04-28,F08,Miso Soup,Japanese,150
3149,2025-04-28,F09,Green Tea,Beverages,100
3149,2025-04-28,F11,Raita,Indian,100
3149,2025-04-28,F15,Ice Cream,Dessert,250
3150,2025-06-06,F01,Beef Burger,Fast Food,450
3150,2025-06-06,F02,French Fries,Fast Food,200
3151,2025-01-03,F04,Chicken Wings,Fast Food,500
3151,2025-01-03,F10,Chicken Biryani,Indian,550
3151,2025-01-03,F14,Chocolate Cake,Dessert,300
3151,2025-01-03,F03,Soda,Beverages,100
3152,2025-06-15,F07,California Roll Sushi,Japanese,700
3152,2025-06-15,F08,Miso Soup,Japanese,150
3153,2025-01-31,F05,Margherita Pizza,Italian,900
3153,2025-01-31,F06,Garlic Bread,Italian,250
3153,2025-01-31,F03,Soda,Beverages,100
3153,2025-01-31,F14,Chocolate Cake,Dessert,300
3154,2025-02-08,F03,Soda,Beverages,100
3154,2025-02-08,F07,California Roll Sushi,Japanese,700
3154,2025-02-08,F12,Naan Bread,Indian,80
3154,2025-02-08,F11,Raita,Indian,100
3155,2025-05-16,F11,Raita,Indian,100
3155,2025-05-16,F09,Green Tea,Beverages,100
3155,2025-05-16,F06,Garlic Bread,Italian,250
3156,2025-02-19,F05,Margherita Pizza,Italian,900
3156,2025-02-19,F06,Garlic Bread,Italian,250
3157,2025-02-05,F07,California Roll Sushi,Japanese,700
3157,2025-02-05,F04,Chicken Wings,Fast Food,500
3157,2025-02-05,F01,Beef Burger,Fast Food,450
3157,2025-02-05,F15,Ice Cream,Dessert,250
3158,2025-03-11,F05,Margherita Pizza,Italian,900
3158,2025-03-11,F06,Garlic Bread,Italian,250
3158,2025-03-11,F03,Soda,Beverages,100
3159,2025-04-25,F11,Raita,Indian,100
3159,2025-04-25,F15,Ice Cream,Dessert,250
3160,2025-04-23,F05,Margherita Pizza,Italian,900
3160,2025-04-23,F06,Garlic Bread,Italian,250
3161,2025-02-13,F10,Chicken Biryani,Indian,550
3161,2025-02-13,F11,Raita,Indian,100
3161,2025-02-13,F12,Naan Bread,Indian,80
3161,2025-02-13,F14,Chocolate Cake,Dessert,300
3162,2025-06-03,F02,French Fries,Fast Food,200
3162,2025-06-03,F13,Chapati,Local,50
